                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                0.03472,                0.99497,                      1,                0.32019,             0.00058205,             0.00058205,             0.00058205
                     30,                0.02807,                0.99497,                      1,                0.31836,             0.00057734,             0.00057734,             0.00057734
                     31,                 0.0331,                0.99497,                      1,                0.33389,             0.00057263,             0.00057263,             0.00057263
                     32,                0.02977,                0.99497,                      1,                0.32045,             0.00056792,             0.00056792,             0.00056792
                     33,                0.03073,                0.99497,                      1,                0.32087,              0.0005632,              0.0005632,              0.0005632
                     34,                0.03015,                0.99497,                      1,                 0.3178,             0.00055849,             0.00055849,             0.00055849
                     35,                0.02446,                0.99497,                      1,                0.31781,             0.00055378,             0.00055378,             0.00055378
                     36,                0.04158,                0.99497,                      1,                0.31777,             0.00054907,             0.00054907,             0.00054907
                     37,                0.02568,                0.99497,                      1,                 0.3201,             0.00054435,             0.00054435,             0.00054435
                     38,                0.02598,                0.99497,                      1,                0.31844,             0.00053964,             0.00053964,             0.00053964
                     39,                0.04711,                0.99497,                      1,                0.31774,             0.00053493,             0.00053493,             0.00053493
                     40,                0.03517,                0.99497,                      1,                0.31787,             0.00053022,             0.00053022,             0.00053022
                     41,                0.03207,                0.99497,                      1,                0.31811,              0.0005255,              0.0005255,              0.0005255
                     42,                0.02779,                0.99497,                      1,                 0.3191,             0.00052079,             0.00052079,             0.00052079
                     43,                0.02928,                0.99497,                      1,                0.31836,             0.00051608,             0.00051608,             0.00051608
                     44,                0.03422,                0.99497,                      1,                0.31813,             0.00051137,             0.00051137,             0.00051137
                     45,                0.02635,                0.99497,                      1,                0.31807,             0.00050665,             0.00050665,             0.00050665
                     46,                0.02851,                0.99497,                      1,                0.31805,             0.00050194,             0.00050194,             0.00050194
                     47,                0.01742,                0.99497,                      1,                0.31872,             0.00049723,             0.00049723,             0.00049723
                     48,                0.01828,                0.99497,                      1,                0.31794,             0.00049252,             0.00049252,             0.00049252
                     49,                0.02336,                0.99497,                      1,                0.31779,              0.0004878,              0.0004878,              0.0004878
                     50,                0.01329,                0.99497,                      1,                0.31803,             0.00048309,             0.00048309,             0.00048309
                     51,                0.01868,                0.99497,                      1,                0.31841,             0.00047838,             0.00047838,             0.00047838
                     52,                0.01987,                0.99497,                      1,                0.31839,             0.00047367,             0.00047367,             0.00047367
                     53,                0.02273,                0.99497,                      1,                0.31787,             0.00046896,             0.00046896,             0.00046896
                     54,                0.02235,                0.99497,                      1,                0.31776,             0.00046424,             0.00046424,             0.00046424
                     55,                0.01324,                0.99497,                      1,                0.31782,             0.00045953,             0.00045953,             0.00045953
                     56,                0.01401,                0.99497,                      1,                0.31791,             0.00045482,             0.00045482,             0.00045482
                     57,                0.01148,                0.99497,                      1,                0.31866,             0.00045011,             0.00045011,             0.00045011
                     58,                0.01464,                0.99497,                      1,                0.31797,             0.00044539,             0.00044539,             0.00044539
                     59,                0.02466,                0.99497,                      1,                0.31774,             0.00044068,             0.00044068,             0.00044068
                     60,                0.02148,                0.99497,                      1,                0.31774,             0.00043597,             0.00043597,             0.00043597
                     61,                0.01817,                0.99497,                      1,                0.31818,             0.00043126,             0.00043126,             0.00043126
                     62,                 0.0066,                0.98995,                      1,                0.32068,             0.00042654,             0.00042654,             0.00042654
                     63,                0.01571,                0.99497,                      1,                0.31821,             0.00042183,             0.00042183,             0.00042183
                     64,                0.02191,                0.99497,                      1,                0.31783,             0.00041712,             0.00041712,             0.00041712
                     65,                0.01448,                0.99497,                      1,                0.31788,             0.00041241,             0.00041241,             0.00041241
                     66,                0.01452,                0.99497,                      1,                0.31792,             0.00040769,             0.00040769,             0.00040769
                     67,                0.00922,                0.99497,                      1,                0.31793,             0.00040298,             0.00040298,             0.00040298
                     68,                0.01223,                0.99497,                      1,                0.31779,             0.00039827,             0.00039827,             0.00039827
                     69,                0.00862,                0.99497,                      1,                0.31776,             0.00039356,             0.00039356,             0.00039356
                     70,                 0.0044,                0.99497,                      1,                0.31778,             0.00038884,             0.00038884,             0.00038884
                     71,                0.00995,                0.99497,                      1,                0.31787,             0.00038413,             0.00038413,             0.00038413
                     72,                0.01027,                0.99497,                      1,                0.31816,             0.00037942,             0.00037942,             0.00037942
                     73,                0.01695,                0.99497,                      1,                0.31983,             0.00037471,             0.00037471,             0.00037471
                     74,                0.01456,                0.99497,                      1,                0.31904,             0.00036999,             0.00036999,             0.00036999
                     75,                0.01751,                0.99497,                      1,                0.31775,             0.00036528,             0.00036528,             0.00036528
                     76,                0.00264,                0.99497,                      1,                0.31774,             0.00036057,             0.00036057,             0.00036057
                     77,                0.00977,                0.99497,                      1,                0.31775,             0.00035586,             0.00035586,             0.00035586
                     78,                0.00892,                0.99497,                      1,                0.31779,             0.00035115,             0.00035115,             0.00035115
                     79,                0.00598,                0.99497,                      1,                 0.3178,             0.00034643,             0.00034643,             0.00034643
                     80,                0.00566,                0.99497,                      1,                0.31791,             0.00034172,             0.00034172,             0.00034172
                     81,                0.00527,                0.99497,                      1,                0.31785,             0.00033701,             0.00033701,             0.00033701
                     82,                0.00662,                0.99497,                      1,                0.31774,              0.0003323,              0.0003323,              0.0003323
                     83,                0.01578,                0.99497,                      1,                0.31775,             0.00032758,             0.00032758,             0.00032758
                     84,                0.02256,                0.99497,                      1,                 0.3181,             0.00032287,             0.00032287,             0.00032287
                     85,                0.01777,                0.99497,                      1,                0.31791,             0.00031816,             0.00031816,             0.00031816
                     86,                 0.0041,                0.99497,                      1,                0.31796,             0.00031345,             0.00031345,             0.00031345
                     87,                0.00913,                0.99497,                      1,                0.31817,             0.00030873,             0.00030873,             0.00030873
                     88,                0.01327,                0.99497,                      1,                0.31797,             0.00030402,             0.00030402,             0.00030402
                     89,                0.00562,                0.99497,                      1,                0.31783,             0.00029931,             0.00029931,             0.00029931
                     90,                0.00451,                0.99497,                      1,                0.31779,              0.0002946,              0.0002946,              0.0002946
                     91,                0.00415,                0.99497,                      1,                0.31787,             0.00028988,             0.00028988,             0.00028988
                     92,                0.00561,                0.99497,                      1,                0.31791,             0.00028517,             0.00028517,             0.00028517
                     93,                0.00543,                0.99497,                      1,                0.31798,             0.00028046,             0.00028046,             0.00028046
                     94,                0.00316,                0.99497,                      1,                0.31819,             0.00027575,             0.00027575,             0.00027575
                     95,                0.00336,                0.99497,                      1,                0.31974,             0.00027103,             0.00027103,             0.00027103
                     96,                 0.0063,                0.99497,                      1,                 0.3181,             0.00026632,             0.00026632,             0.00026632
                     97,                 0.0012,                0.99497,                      1,                0.31801,             0.00026161,             0.00026161,             0.00026161
                     98,                 0.0089,                0.99497,                      1,                 0.3179,              0.0002569,              0.0002569,              0.0002569
                     99,                0.02561,                0.99497,                      1,                0.31778,             0.00025218,             0.00025218,             0.00025218
                    100,                0.01077,                0.99497,                      1,                0.31789,             0.00024747,             0.00024747,             0.00024747
                    101,                0.01047,                0.98995,                      1,                0.32007,             0.00024276,             0.00024276,             0.00024276
                    102,                  0.001,                0.99497,                      1,                0.31936,             0.00023805,             0.00023805,             0.00023805
                    103,                0.01336,                0.99497,                      1,                0.31876,             0.00023334,             0.00023334,             0.00023334
                    104,                0.00262,                0.99497,                      1,                0.31828,             0.00022862,             0.00022862,             0.00022862
                    105,                0.00564,                0.99497,                      1,                0.31815,             0.00022391,             0.00022391,             0.00022391
                    106,                0.00307,                0.99497,                      1,                0.31828,              0.0002192,              0.0002192,              0.0002192
                    107,                 0.0013,                0.99497,                      1,                0.31824,             0.00021449,             0.00021449,             0.00021449
                    108,                0.01015,                0.99497,                      1,                0.31823,             0.00020977,             0.00020977,             0.00020977
                    109,                0.00565,                0.99497,                      1,                0.31878,             0.00020506,             0.00020506,             0.00020506
                    110,                0.00369,                0.99497,                      1,                0.33445,             0.00020035,             0.00020035,             0.00020035
                    111,                0.00634,                0.99497,                      1,                0.31955,             0.00019564,             0.00019564,             0.00019564
                    112,                0.00425,                0.99497,                      1,                0.31941,             0.00019092,             0.00019092,             0.00019092
                    113,                0.00328,                0.99497,                      1,                0.31845,             0.00018621,             0.00018621,             0.00018621
                    114,                0.00355,                0.99497,                      1,                0.31831,              0.0001815,              0.0001815,              0.0001815
                    115,                0.00245,                0.99497,                      1,                0.33399,             0.00017679,             0.00017679,             0.00017679
                    116,                0.00067,                0.99497,                      1,                0.31784,             0.00017207,             0.00017207,             0.00017207
                    117,                0.00396,                0.99497,                      1,                0.31786,             0.00016736,             0.00016736,             0.00016736
                    118,                0.00252,                0.99497,                      1,                0.33378,             0.00016265,             0.00016265,             0.00016265
                    119,                0.00556,                0.99497,                      1,                0.31782,             0.00015794,             0.00015794,             0.00015794
                    120,                0.00662,                0.99497,                      1,                0.31782,             0.00015322,             0.00015322,             0.00015322
                    121,                0.00149,                0.99497,                      1,                0.31784,             0.00014851,             0.00014851,             0.00014851
                    122,                0.00147,                0.99497,                      1,                 0.3178,              0.0001438,              0.0001438,              0.0001438
                    123,                0.00159,                0.99497,                      1,                0.31779,             0.00013909,             0.00013909,             0.00013909
                    124,                0.00118,                0.99497,                      1,                0.31779,             0.00013437,             0.00013437,             0.00013437
                    125,                0.00238,                0.99497,                      1,                0.31779,             0.00012966,             0.00012966,             0.00012966
                    126,                0.00054,                0.99497,                      1,                0.31778,             0.00012495,             0.00012495,             0.00012495
                    127,                0.00128,                0.99497,                      1,                0.31779,             0.00012024,             0.00012024,             0.00012024
                    128,                0.00174,                0.99497,                      1,                0.31781,             0.00011553,             0.00011553,             0.00011553
                    129,                 0.0031,                0.99497,                      1,                0.31779,             0.00011081,             0.00011081,             0.00011081
                    130,                0.00069,                0.99497,                      1,                0.31779,              0.0001061,              0.0001061,              0.0001061
                    131,                0.00016,                0.99497,                      1,                0.31777,             0.00010139,             0.00010139,             0.00010139
                    132,                 0.0032,                0.99497,                      1,                0.31778,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    133,                0.00059,                0.99497,                      1,                0.31779,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    134,                0.00149,                0.99497,                      1,                 0.3178,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    135,                0.00091,                0.99497,                      1,                 0.3178,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    136,                0.00343,                0.99497,                      1,                0.31778,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    137,                0.00385,                0.99497,                      1,                0.31781,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    138,                0.01786,                0.99497,                      1,                0.31783,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    139,                0.00279,                0.99497,                      1,                0.33378,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    140,                0.00158,                0.99497,                      1,                0.31793,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    141,                0.00075,                0.99497,                      1,                0.31787,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    142,                0.00186,                0.99497,                      1,                0.31808,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    143,                0.00068,                0.99497,                      1,                0.31791,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    144,                0.00071,                0.99497,                      1,                0.31795,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    145,                0.00093,                0.99497,                      1,                0.31786,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    146,                0.00145,                0.99497,                      1,                0.31783,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    147,                0.00133,                0.99497,                      1,                0.31787,              2.599e-05,              2.599e-05,              2.599e-05
                    148,                0.00066,                0.99497,                      1,                0.31786,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    149,                0.00062,                0.99497,                      1,                 0.3178,             1.6565e-05,             1.6565e-05,             1.6565e-05
                    150,                0.00823,                0.99497,                      1,                 0.3178,             1.1852e-05,             1.1852e-05,             1.1852e-05
